<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,puts,(,x,-,r,>,=,0,&,&,x,+,r,<,=,W,&,&,y,-,r,>,=,0,&,&,y,+,r,<,=,H,?,"""",Y,e,s,"""",:,"""",N,o,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,width,;,int,height,;,int,x,;,int,y,;,int,r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,width,",",&,height,",",&,x,",",&,y,",",&,r,),;,if,(,x,>,=,r,&,&,x,<,=,(,width,-,r,),&,&,y,>,=,r,&,&,y,<,=,(,height,-,r,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,<,0,|,|,W,<,x,+,r,),printf,(,"""",N,o,\,n,"""",),;,else,if,(,y,-,r,<,0,|,|,H,<,y,+,r,),printf,(,"""",N,o,\,n,"""",),;,else,printf,(,"""",Y,e,s,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,<,0,|,|,x,+,r,>,W,),{,printf,(,"""",N,o,\,n,"""",),;,},else,if,(,y,-,r,<,0,|,|,y,+,r,>,H,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,int,argc,",",char,*,*,argv,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,>,=,r,),&,&,(,x,+,r,<,=,w,),&,&,(,y,>,=,r,),&,&,(,y,+,r,<,=,h,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,",",x1,",",x2,",",y1,",",y2,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,x1,=,x,-,r,;,x2,=,x,+,r,;,y1,=,y,-,r,;,y2,=,y,+,r,;,if,(,x1,<,0,|,|,W,<,x2,|,|,y1,<,0,|,|,H,<,y2,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,>,=,r,&,&,y,>,=,r,&,&,(,W,-,x,),>,=,r,&,&,(,H,-,y,),>,=,r,),puts,(,"""",Y,e,s,"""",),;,else,puts,(,"""",N,o,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,int,x1,",",y1,",",x2,",",y2,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,x1,=,x,-,r,;,y1,=,y,-,r,;,if,(,x1,<,0,|,|,y1,<,0,),{,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},x2,=,x,+,r,;,y2,=,y,+,r,;,if,(,x2,>,W,|,|,y2,>,H,),{,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},printf,(,"""",Y,e,s,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,W,-,(,x,+,r,),),>,=,0,&,&,(,H,-,(,y,+,r,),),>,=,0,&,&,(,x,-,r,),>,=,0,&,&,(,y,-,r,),>,=,0,),printf,(,"""",Y,e,s,\,n,"""",),;,else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,<,0,|,|,y,-,r,<,0,|,|,x,+,r,>,W,|,|,y,+,r,>,H,),printf,(,"""",N,o,\,n,"""",),;,else,printf,(,"""",Y,e,s,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,-,r,),>,=,0,&,&,(,y,-,r,),>,=,0,&,&,(,x,+,r,),<,=,W,&,&,(,y,+,r,),<,=,H,),printf,(,"""",Y,e,s,\,n,"""",),;,else,printf,(,"""",N,o,\,n,"""",),;,return,(,0,),;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,int,flag,=,0,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,r,<,=,x,),&,&,(,x,<,=,W,-,r,),&,&,r,<,=,y,&,&,(,y,<,=,H,-,r,),),{,puts,(,"""",Y,e,s,"""",),;,},else,{,puts,(,"""",N,o,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,x,>,=,r,&,&,x,<,=,w,-,r,&,&,y,>,=,r,&,&,y,<,=,h,-,r,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,>,0,&,&,y,>,0,),{,if,(,x,-,r,>,=,0,&,&,y,-,r,>,=,0,&,&,x,+,r,<,=,W,&,&,y,+,r,<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,0,<,=,x,-,r,),&,&,(,x,+,r,<,=,W,),&,&,(,0,<,=,y,-,r,),&,&,(,y,+,r,<,=,H,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,<,0,|,|,x,+,r,>,W,|,|,y,-,r,<,0,|,|,y,+,r,>,H,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,#,include,<,m,a,t,h,.,h,>,int,main,(,void,),{,int,w,",",h,",",x,",",y,",",r,",",i,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,(,0,<,=,x,-,r,&,&,x,+,r,<,=,w,),&,&,(,0,<,=,y,-,r,&,&,y,+,r,<,=,h,),),{,puts,(,"""",Y,e,s,"""",),;,},else,{,puts,(,"""",N,o,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,<,r,|,|,(,W,-,r,),<,x,|,|,y,<,r,|,|,(,H,-,r,),<,y,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,<,0,|,|,x,+,r,>,W,),{,printf,(,"""",N,o,\,n,"""",),;,},else,if,(,y,-,r,<,0,|,|,y,+,r,>,H,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,r,<,=,x,),&,&,(,x,<,=,(,W,-,r,),),&,&,(,r,<,=,y,),&,&,(,y,<,=,(,H,-,r,),),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,w,",",h,",",x,",",y,",",r,",",f,=,1,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,!,(,x,-,r,>,=,0,),),f,=,0,;,if,(,!,(,y,-,r,>,=,0,),),f,=,0,;,if,(,!,(,x,+,r,<,=,w,),),f,=,0,;,if,(,!,(,y,+,r,<,=,h,),),f,=,0,;,if,(,f,),printf,(,"""",Y,e,s,\,n,"""",),;,else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,+,r,>,W,|,|,x,-,r,<,0,|,|,y,+,r,>,H,|,|,y,-,r,<,0,),printf,(,"""",N,o,\,n,"""",),;,else,printf,(,"""",Y,e,s,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,<,0,|,|,y,-,r,<,0,|,|,x,+,r,>,w,|,|,y,+,r,>,h,),printf,(,"""",N,o,\,n,"""",),;,else,printf,(,"""",Y,e,s,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,#,include,<,s,t,d,l,i,b,.,h,>,int,compar,(,const,void,*,a,",",const,void,*,b,),;,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,(,x,-,r,),>,=,0,),&,&,(,(,x,+,r,),<,=,W,),&,&,(,(,y,-,r,),>,=,0,),&,&,(,(,y,+,r,),<,=,H,),),printf,(,"""",Y,e,s,\,n,"""",),;,else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,0,<,=,(,x,-,r,),),&,&,(,(,x,+,r,),<,=,W,),&,&,(,0,<,=,(,y,-,r,),),&,&,(,(,y,+,r,),<,=,H,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,-,r,),>,=,0,&,&,(,x,+,r,),<,=,W,&,&,(,y,-,r,),>,=,0,&,&,(,y,+,r,),<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,>,=,r,&,&,y,>,=,r,&,&,(,H,-,r,),>,=,y,&,&,(,W,-,r,),>,=,x,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,(,x,+,r,),<,=,W,&,&,(,y,+,r,),<,=,H,),&,&,(,(,x,-,r,),>,=,0,&,&,(,y,-,r,),>,=,0,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,>,=,0,&,&,W,-,x,>,=,r,&,&,y,-,r,>,=,0,&,&,H,-,y,>,=,r,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,<,-,1,0,0,|,|,x,>,1,0,0,),{,printf,(,"""",e,r,r,o,r, ,x,=, ,%,d,"""",",",x,),;,return,0,;,},if,(,y,<,-,1,0,0,|,|,y,>,1,0,0,),{,printf,(,"""",e,r,r,o,r, ,y,=, ,%,d,"""",",",y,),;,return,0,;,},if,(,W,<,=,0,),{,printf,(,"""",e,r,r,o,r, ,W,=, ,%,d,"""",",",W,),;,return,0,;,},if,(,H,<,=,0,),{,printf,(,"""",e,r,r,o,r, ,H,=, ,%,d,"""",",",H,),;,return,0,;,},if,(,r,>,1,0,0,),{,printf,(,"""",e,r,r,o,r, ,r,=, ,%,d,"""",",",r,),;,return,0,;,},if,(,x,-,r,>,=,0,&,&,x,+,r,<,=,W,&,&,y,-,r,>,=,0,&,&,y,+,r,<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,>,=,0,&,&,x,+,r,<,=,W,&,&,y,-,r,>,=,0,&,&,y,+,r,<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,x,+,r,>,w,|,|,x,-,r,<,0,|,|,y,+,r,>,h,|,|,y,-,r,<,0,),printf,(,"""",N,o,\,n,"""",),;,else,printf,(,"""",Y,e,s,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,int,xx,=,x,+,r,;,int,yy,=,y,+,r,;,int,xxx,=,x,-,r,;,int,yyy,=,y,-,r,;,if,(,xx,>,w,|,|,yy,>,h,|,|,xxx,<,0,|,|,yyy,<,0,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,int,xl,",",xr,",",yt,",",yb,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,xl,=,x,-,r,;,xr,=,x,+,r,;,yt,=,y,+,r,;,yb,=,y,-,r,;,if,(,xr,<,=,W,&,&,xl,>,=,0,&,&,yt,<,=,H,&,&,yb,>,=,0,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,int,argc,",",const,char,*,argv,[,],),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,>,=,0,&,&,x,+,r,<,=,w,&,&,y,-,r,>,=,0,&,&,y,+,r,<,=,h,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,r,<,=,x,&,&,x,<,=,W,-,r,&,&,r,<,=,y,&,&,y,<,=,H,-,r,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,-,r,),>,=,0,&,&,(,x,+,r,),<,=,W,&,&,(,y,-,r,),>,=,0,&,&,(,y,+,r,),<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,int,argc,",",const,char,*,argv,[,],),{,int,W,",",H,",",x,",",y,",",r,",",a1,",",a2,",",b1,",",b2,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,a1,=,x,-,r,;,a2,=,x,+,r,;,b1,=,y,-,r,;,b2,=,y,+,r,;,if,(,a1,>,=,0,&,&,a2,<,=,W,&,&,b1,>,=,0,&,&,b2,<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,+,r,>,W,|,|,x,-,r,<,0,|,|,y,+,r,>,H,|,|,y,-,r,<,0,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,>,=,0,&,&,x,+,r,<,=,W,&,&,y,-,r,>,=,0,&,&,y,+,r,<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,(,r,<,=,x,),&,&,(,x,<,=,W,-,r,),),&,&,(,(,r,<,=,y,),&,&,(,y,<,=,H,-,r,),),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,w,",",h,",",x,",",y,",",r,;,int,result,=,1,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,<,0,|,|,x,+,r,>,w,),{,result,=,0,;,},if,(,y,-,r,<,0,|,|,y,+,r,>,h,),{,result,=,0,;,},if,(,result,=,=,1,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,0,<,=,x,-,r,&,&,W,>,=,x,+,r,&,&,0,<,=,y,-,r,&,&,H,>,=,y,+,r,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,r,<,=,x,&,&,x,<,=,W,-,r,&,&,r,<,=,y,&,&,y,<,=,H,-,r,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,0,>,x,-,r,|,|,0,>,y,-,r,|,|,w,<,x,+,r,|,|,h,<,y,+,r,),printf,(,"""",N,o,\,n,"""",),;,else,printf,(,"""",Y,e,s,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,;,int,H,;,int,x,;,int,y,;,int,r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,<,0,|,|,x,+,r,>,W,|,|,y,-,r,<,0,|,|,y,+,r,>,H,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,0,>,x,-,r,),printf,(,"""",N,o,\,n,"""",),;,else,if,(,0,>,y,-,r,),printf,(,"""",N,o,\,n,"""",),;,else,if,(,w,<,x,+,r,),printf,(,"""",N,o,\,n,"""",),;,else,if,(,h,<,y,+,r,),printf,(,"""",N,o,\,n,"""",),;,else,printf,(,"""",Y,e,s,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,int,argc,",",char,*,argv,[,],),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,>,=,0,&,&,x,+,r,<,=,W,&,&,y,-,r,>,=,0,&,&,y,+,r,<,=,H,),printf,(,"""",Y,e,s,\,n,"""",),;,else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d,"""",",",&,W,),;,scanf,(,"""",%,d,"""",",",&,H,),;,scanf,(,"""",%,d,"""",",",&,x,),;,scanf,(,"""",%,d,"""",",",&,y,),;,scanf,(,"""",%,d,"""",",",&,r,),;,if,(,x,-,r,>,=,0,&,&,x,+,r,<,=,W,&,&,y,-,r,>,=,0,&,&,y,+,r,<,=,H,),printf,(,"""",Y,e,s,\,n,"""",),;,else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
